iata,longitude,latitude,iso,name,continent,type,size,timezone,icao,city,country
TUN,10.21709,36.847622,TN,Carthage,AF,airport,large,0,DTTA,Tunis,Tunisie
GAF,8.816667,34.416668,TN,Gafsa,AF,airport,medium,0,DTTF,Gafsa,Tunisie
GAE,9.919377,33.73569,TN,Gabes,AF,airport,medium,0,DTTG,Gabès,Tunisie
DJE,10.775145,33.87118,TN,Zarzis,AF,airport,medium,0,DTTJ,Djerba,Tunisie
EBM,9.266667,31.716667,TN,El Borma,AF,airport,medium,0,DTTR,El Borma,Tunisie
SFA,10.683333,34.716667,TN,Thyna,AF,airport,medium,0,DTTX,Sfax,Tunisie
TOE,8.133333,33.916668,TN,Nefta,AF,airport,medium,0,DTTZ,Tozeur,Tunisie
LRL,1.133333,9.833333,TG,Niamtougou International,AF,airport,medium,1,DXNG,Niatougou,Togo
LFW,1.250347,6.167103,TG,Gnassingbe Eyadema Intl,AF,airport,medium,1,DXXX,Lomé,Togo
ANR,4.450672,51.18916,BE,Deurne,EU,airport,medium,1,EBAW,Anvers,Belgique
BRU,4.483602,50.89717,BE,Brussels Natl,EU,airport,large,1,EBBR,Bruxelles,Belgique
CRL,4.451703,50.456696,BE,Brussels South,EU,airport,medium,1,EBCI,Charleroi,Belgique
LGG,5.460149,50.643333,BE,Liege,EU,airport,large,1,EBLG,Lige,Belgique
OST,2.863611,51.199722,BE,Oostende,EU,airport,medium,1,EBOS,Ostende,Belgique
BBJ,6.516667,49.966667,DE,Bautzen,EU,airport,small,1,EDAB,Bautzen,Allemagne
AOC,12.45,50.983334,DE,Altenburg Nobitz,EU,airport,medium,1,EDAC,Altenburg,Allemagne
BBH,12.711667,54.33972,DE,Barth,EU,airport,small,1,EDBH,Barth,Allemagne
SXF,13.521388,52.370277,DE,Schonefeld,EU,airport,large,1,EDDB,Berlin,Allemagne
DRS,13.766082,51.124332,DE,Dresden,EU,airport,large,1,EDDC,Dresde,Allemagne
ERF,10.961163,50.974915,DE,Erfurt,EU,airport,medium,1,EDDE,Erfurt,Allemagne
FRA,8.570773,50.050735,DE,Frankfurt Main,EU,airport,large,1,EDDF,Francfort,Allemagne
FMO,7.694928,52.130054,DE,Munster Osnabruck,EU,airport,large,1,EDDG,Munster,Allemagne
HAM,10.006414,53.63128,DE,Hamburg,EU,airport,large,1,EDDH,Hambourg,Allemagne
THF,,,DE,Tempelhof,EU,closed,null,1,EDDI,Berlin,Allemagne
CGN,7.122224,50.878365,DE,Koln Bonn,EU,airport,large,1,EDDK,Cologne,Allemagne
DUS,6.76558,51.278328,DE,Dusseldorf,EU,airport,large,1,EDDL,Duesseldorf,Allemagne
MUC,11.790143,48.353004,DE,Franz Josef Strauss,EU,airport,large,1,EDDM,Munich,Allemagne
NUE,11.077062,49.494167,DE,Nurnberg,EU,airport,large,1,EDDN,Nuernberg,Allemagne
LEJ,12.221202,51.42026,DE,Leipzig Halle,EU,airport,large,1,EDDP,Leipzig,Allemagne
SCN,7.112705,49.22009,DE,Saarbrucken,EU,airport,medium,1,EDDR,Sarrebruck,Allemagne
STR,9.193624,48.69073,DE,Stuttgart,EU,airport,large,1,EDDS,Stuttgart,Allemagne
TXL,13.291722,52.553944,DE,Tegel,EU,airport,large,1,EDDT,Berlin,Allemagne
HAJ,9.694766,52.459255,DE,Hannover,EU,airport,large,1,EDDV,Hanovre,Allemagne
BRE,8.785352,53.05297,DE,Neuenland,EU,airport,large,1,EDDW,Brême,Allemagne
HHN,7.264167,49.948334,DE,Frankfurt Hahn,EU,airport,medium,1,EDFH,Hahn,Allemagne
MHG,8.521081,49.476578,DE,Mannheim City,EU,airport,medium,1,EDFM,Mannheim,Allemagne
XFW,9.83738,53.53596,DE,Hamburg Finkenwerder,EU,airport,medium,1,EDHI,Hambourg,Allemagne
KEL,10.143333,54.380833,DE,Kiel Holtenau,EU,airport,medium,1,EDHK,Kiel,Allemagne
LBC,10.701162,53.80527,DE,Lubeck Blankensee,EU,airport,medium,1,EDHL,Luebeck,Allemagne
ESS,6.941667,51.40389,DE,Essen Mulheim,EU,airport,small,1,EDLE,Essen,Allemagne
MGL,6.544444,51.35278,DE,Monchengladbach,EU,airport,medium,1,EDLN,Moenchengladbach,Allemagne
PAD,8.619832,51.610332,DE,Paderborn Lippstadt,EU,airport,medium,1,EDLP,Paderborn,Allemagne
DTM,7.613139,51.514828,DE,Dortmund,EU,airport,large,1,EDLW,Dortmund,Allemagne
AGB,10.931667,48.425278,DE,Augsburg,EU,airport,medium,1,EDMA,Augsburg,Allemagne
OBF,11.283333,48.083332,DE,Oberpfaffenhofen,EU,airport,medium,1,EDMO,Oberpfaffenhofen,Allemagne
FDH,9.523482,47.672775,DE,Friedrichshafen,EU,airport,medium,1,EDNY,Friedrichshafen,Allemagne
SZW,11.790721,53.42529,DE,Schwerin Parchim,EU,airport,medium,1,EDOP,Parchim,Allemagne
ZSN,,,CA,Stendal Borstel,NA,airport,medium,1,EDOV,Stendal,Allemagne
BYU,11.64,49.985558,DE,Bayreuth,EU,airport,medium,1,EDQD,Bayreuth,Allemagne
HOQ,11.862222,50.289165,DE,Hof Plauen,EU,airport,medium,1,EDQM,Hof,Allemagne
ZQL,,,DE,Donaueschingen Villingen,EU,airport,medium,1,EDTD,Donaueschingen,Allemagne
BWE,10.533333,52.266666,DE,Braunschweig Wolfsburg,EU,airport,medium,1,EDVE,Braunschweig,Allemagne
KSF,9.376578,51.40568,DE,Kassel Calden,EU,airport,medium,1,EDVK,Kassel,Allemagne
BRV,8.916667,53.75,DE,Bremerhaven,EU,airport,small,1,EDWB,Bremerhaven,Allemagne
EME,7.2,53.36667,DE,Emden,EU,airport,small,1,EDWE,Emden,Allemagne
WVN,8.116667,53.533333,DE,Wilhelmshaven Mariensiel,EU,airport,small,1,EDWI,Wilhelmshaven,Allemagne
BMK,6.7,53.6,DE,Borkum,EU,airport,small,1,EDWR,Borkum,Allemagne
NRD,7.166667,53.833332,DE,Norderney,EU,airport,small,1,EDWY,Norderney,Allemagne
FLF,9.383333,54.77222,DE,Flensburg Schaferhaus,EU,airport,small,1,EDXF,Flensburg,Allemagne
GWT,8.343056,54.91528,DE,Westerland Sylt,EU,airport,medium,1,EDXW,Westerland,Allemagne
KDL,22.8,58.983334,EE,Kardla,EU,airport,medium,2,EEKA,Kardla,Estonie
URE,22.5,58.216667,EE,Kuressaare,EU,airport,medium,2,EEKE,Kuressaare,Estonie
EPU,24.472778,58.418888,EE,Parnu,EU,airport,medium,2,EEPU,Parnu,Estonie
TLL,24.798702,59.416622,EE,Tallinn,EU,airport,large,2,EETN,Tallinn-ulemiste international,Estonie
TAY,26.733334,58.333332,EE,Tartu,EU,airport,medium,2,EETU,Tartu,Estonie
ENF,23.42208,68.36018,FI,Enontekio,EU,airport,medium,2,EFET,Enontekio,Finlande
KEV,24.75,61.583332,FI,Halli,EU,airport,medium,2,EFHA,Halli,Finlande
HEM,25.05,60.25,FI,Helsinki Malmi,EU,airport,medium,2,EFHF,Helsinki,Finlande
HEL,24.96645,60.31795,FI,Helsinki Vantaa,EU,airport,large,2,EFHK,Helsinki,Finlande
HYV,24.884443,60.654167,FI,Hyvinkaa,EU,airport,medium,2,EFHV,Hyvinkaa,Finlande
IVL,27.415556,68.611115,FI,Ivalo,EU,airport,medium,2,EFIV,Ivalo,Finlande
JOE,29.61354,62.656788,FI,Joensuu,EU,airport,medium,2,EFJO,Joensuu,Finlande
JYV,25.68143,62.40362,FI,Jyvaskyla,EU,airport,medium,2,EFJY,Jyvaskyla,Finlande
KAU,23.083332,63.1,FI,Kauhava,EU,airport,medium,2,EFKA,Kauhava,Finlande
KEM,24.57677,65.78006,FI,Kemi Tornio,EU,airport,medium,1,EFKE,Kemi,Finlande
KAJ,27.688889,64.27778,FI,Kajaani,EU,airport,medium,2,EFKI,Kajaani,Finlande
KOK,23.133068,63.718838,FI,Kruunupyy,EU,airport,medium,2,EFKK,Kruunupyy,Finlande
KAO,29.233889,65.99028,FI,Kuusamo,EU,airport,medium,2,EFKS,Kuusamo,Finlande
KTT,24.859028,67.695946,FI,Kittila,EU,airport,medium,2,EFKT,Kittila,Finlande
KUO,27.788696,63.008907,FI,Kuopio,EU,airport,medium,2,EFKU,Kuopio,Finlande
LPP,28.156668,61.046112,FI,Lappeenranta,EU,airport,medium,2,EFLP,Lappeenranta,Finlande
MHQ,19.896667,60.123333,FI,Mariehamn,EU,airport,medium,2,EFMA,Mariehamn,Finlande
MIK,27.213057,61.683887,FI,Mikkeli,EU,airport,medium,2,EFMI,Mikkeli,Finlande
OUL,25.375425,64.93012,FI,Oulu,EU,airport,medium,2,EFOU,Oulu,Finlande
POR,21.791382,61.46866,FI,Pori,EU,airport,medium,2,EFPO,Pori,Finlande
RVN,25.829609,66.559044,FI,Rovaniemi,EU,airport,medium,2,EFRO,Rovaniemi,Finlande
SVL,28.95,61.95,FI,Savonlinna,EU,airport,medium,2,EFSA,Savonlinna,Finlande
SOT,26.616667,67.38333,FI,Sodankyla,EU,airport,medium,2,EFSO,Sodankyla,Finlande
TMP,23.617563,61.42045,FI,Tampere Pirkkala,EU,airport,medium,2,EFTP,Tampere,Finlande
TKU,22.28098,60.512794,FI,Turku,EU,airport,medium,2,EFTU,Turku,Finlande
VAA,21.760122,63.04355,FI,Vaasa,EU,airport,medium,2,EFVA,Vaasa,Finlande
VRK,27.933332,62.3,FI,Varkaus,EU,airport,medium,2,EFVR,Varkaus,Finlande
BFS,-6.217616,54.662395,GB,Belfast Intl,EU,airport,large,0,EGAA,Belfast,Royaume-Uni
ENK,-7.633333,54.35,GB,St Angelo,EU,airport,medium,0,EGAB,Enniskillen,Royaume-Uni
BHD,-5.870215,54.61452,GB,Belfast City,EU,airport,large,0,EGAC,Belfast,Royaume-Uni
LDY,-7.156924,55.040985,GB,City of Derry,EU,airport,medium,0,EGAE,Londonderry,Royaume-Uni
BHX,-1.733256,52.45252,GB,Birmingham,EU,airport,large,0,EGBB,Birmingham,Royaume-Uni
CVT,-1.478611,52.369167,GB,Coventry,EU,airport,medium,0,EGBE,Coventry,Royaume-Uni
GLO,-2.233333,51.88333,GB,Gloucestershire,EU,airport,medium,0,EGBJ,Golouchestershire,Royaume-Uni
MAN,-2.273354,53.362907,GB,Manchester,EU,airport,large,0,EGCC,Manchester,Royaume-Uni
NQY,-4.997922,50.43745,GB,St Mawgan,EU,airport,medium,0,EGDG,Newquai,Royaume-Uni
LYE,-1.966667,51.516666,GB,Lyneham,EU,airport,medium,0,EGDL,Lyneham,Royaume-Uni
YEO,-2.55,51.016666,GB,Yeovilton,EU,airport,medium,0,EGDY,Yeovilton,Royaume-Uni
CWL,-3.339075,51.39877,GB,Cardiff,EU,airport,large,0,EGFF,Cardiff,Royaume-Uni
SWS,-3.95,51.63333,GB,Swansea,EU,airport,medium,0,EGFH,Swansea,Royaume-Uni
BRS,-2.710659,51.386757,GB,Bristol,EU,airport,large,0,EGGD,Bristol,Royaume-Uni
LPL,-2.854905,53.337616,GB,Liverpool,EU,airport,large,0,EGGP,Liverpool,Royaume-Uni
LTN,-0.376232,51.87977,GB,Luton,EU,airport,large,0,EGGW,Londres,Royaume-Uni
PLH,-4.110009,50.422337,GB,Plymouth,EU,airport,medium,0,EGHD,Plymouth,Royaume-Uni
BOH,-1.832476,50.77827,GB,Bournemouth,EU,airport,large,0,EGHH,Bournemouth,Royaume-Uni
SOU,-1.361318,50.950726,GB,Southampton,EU,airport,large,0,EGHI,Southampton,Royaume-Uni
QLA,-1.157375,51.21111,GB,Lasham,EU,airport,medium,0,EGHL,Lasham,Royaume-Uni
ACI,-2.215369,49.709347,GG,Alderney,EU,airport,medium,0,EGJA,Alderney,Guernesey
GCI,-2.595044,49.432755,GG,Guernsey,EU,airport,medium,0,EGJB,Guernesey,Guernesey
JER,-2.194344,49.205296,JE,Jersey,EU,airport,medium,0,EGJJ,Jersey,Jersey
ESH,-0.3,50.833332,GB,Shoreham,EU,airport,medium,0,EGKA,Shoreham By Sea,Royaume-Uni
BQH,0.033333,51.333332,GB,Biggin Hill,EU,airport,medium,0,EGKB,Biggin Hill,Royaume-Uni
LGW,-0.161863,51.156807,GB,Gatwick,EU,airport,large,0,EGKK,Londres,Royaume-Uni
LCY,0.05,51.5,GB,City,EU,airport,large,0,EGLC,Londres,Royaume-Uni
FAB,-0.766667,51.283333,GB,Farnborough,EU,airport,medium,0,EGLF,Farnborough,Royaume-Uni
BBS,-0.85,51.333332,GB,Blackbushe,EU,airport,medium,0,EGLK,Blackbushe,Royaume-Uni
LHR,-0.453566,51.469604,GB,Heathrow,EU,airport,large,0,EGLL,Londres,Royaume-Uni
SEN,0.701389,51.572777,GB,Southend,EU,airport,medium,0,EGMC,Southend,Royaume-Uni
LYX,0.938414,50.955334,GB,Lydd,EU,airport,medium,0,EGMD,Lydd,Royaume-Uni
MSE,1.35,51.35,GB,Manston,EU,airport,medium,0,EGMH,Manston,Royaume-Uni
CAX,-2.809444,54.93667,GB,Carlisle,EU,airport,medium,0,EGNC,Carlisle,Royaume-Uni
BLK,-3.041985,53.778385,GB,Blackpool,EU,airport,medium,0,EGNH,Blackpool,Royaume-Uni
HUY,-0.34851,53.583378,GB,Humberside,EU,airport,medium,0,EGNJ,Humberside,Royaume-Uni
BWF,-3.233333,54.11667,GB,Walney Island,EU,airport,medium,0,EGNL,Barrow Island,Royaume-Uni
LBA,-1.659985,53.86934,GB,Leeds Bradford,EU,airport,large,0,EGNM,Leeds,Royaume-Uni
CEG,-2.970718,53.178604,GB,Hawarden,EU,airport,medium,0,EGNR,Hawarden,Royaume-Uni
IOM,-4.63473,54.08677,IM,Isle Of Man,EU,airport,medium,0,EGNS,Isle Of Man,Isle of Man
NCL,-1.710629,55.037064,GB,Newcastle,EU,airport,large,0,EGNT,Newcastle,Royaume-Uni
MME,-1.434013,54.512226,GB,Durham Tees Valley Airport,EU,airport,medium,0,EGNV,Teesside,Royaume-Uni
EMA,-1.330595,52.82587,GB,Nottingham East Midlands,EU,airport,large,0,EGNX,East Midlands,Royaume-Uni
KOI,-2.900556,58.958057,GB,Kirkwall,EU,airport,medium,0,EGPA,Kirkwall,Royaume-Uni
LSI,-1.287111,59.877888,GB,Sumburgh,EU,airport,medium,0,EGPB,Sumburgh,Royaume-Uni
WIC,-3.086667,58.456944,GB,Wick,EU,airport,medium,0,EGPC,Mèche,Royaume-Uni
ABZ,-2.204186,57.200253,GB,Dyce,EU,airport,large,0,EGPD,Aberdeen,Royaume-Uni
INV,-4.063738,57.539345,GB,Inverness,EU,airport,medium,0,EGPE,Inverness,Royaume-Uni
GLA,-4.431782,55.864212,GB,Glasgow,EU,airport,large,0,EGPF,Glasgow,Royaume-Uni
EDI,-3.364177,55.948143,GB,Edinburgh,EU,airport,large,0,EGPH,Edinburgh,Royaume-Uni
ILY,-6.254167,55.681946,GB,Islay,EU,airport,medium,0,EGPI,Islay,Royaume-Uni
PIK,-4.611286,55.50843,GB,Prestwick,EU,airport,medium,0,EGPK,Prestwick,Royaume-Uni
BEB,-7.376028,57.473415,GB,Benbecula,EU,airport,medium,0,EGPL,Benbecula,Royaume-Uni
DND,-3.014531,56.45409,GB,Dundee,EU,airport,medium,0,EGPN,Dundee,Royaume-Uni
SYY,-6.321995,58.213627,GB,Stornoway,EU,airport,medium,0,EGPO,Stornoway,Royaume-Uni
TRE,-6.871389,56.500557,GB,Tiree,EU,airport,medium,0,EGPU,Tiree,Royaume-Uni
ADX,-2.866667,56.36667,GB,Leuchars,EU,airport,medium,0,EGQL,Leuchars,Royaume-Uni
LMO,-3.333333,57.716667,GB,Lossiemouth,EU,airport,medium,0,EGQS,Lossiemouth,Royaume-Uni
CBG,0.177738,52.208042,GB,Cambridge,EU,airport,medium,0,EGSC,Cambridge,Royaume-Uni
NWI,1.276782,52.669533,GB,Norwich,EU,airport,medium,0,EGSH,Norwich,Royaume-Uni
STN,0.262703,51.889267,GB,Stansted,EU,airport,large,0,EGSS,Londres,Royaume-Uni
EXT,-3.410968,50.73111,GB,Exeter,EU,airport,large,0,EGTE,Exeter,Royaume-Uni
FZO,-2.583333,51.516666,GB,Bristol Filton,EU,airport,medium,0,EGTG,Bristol,Royaume-Uni
OXF,-1.32,51.836945,GB,Kidlington,EU,airport,medium,0,EGTK,Oxford,Royaume-Uni
MHZ,0.483333,52.36667,GB,Mildenhall,EU,airport,large,0,EGUN,Mildenhall,Royaume-Uni
FFD,-1.783333,51.733334,GB,Fairford,EU,airport,large,0,EGVA,Fairford,Royaume-Uni
BZZ,-1.587093,51.75,GB,Brize Norton,EU,airport,large,0,EGVN,Brize Norton,Royaume-Uni
ODH,-0.95,51.25,GB,Odiham,EU,airport,medium,0,EGVO,Odiham,Royaume-Uni
NHT,-0.366667,51.533333,GB,Northolt,EU,airport,medium,0,EGWU,Northolt,Royaume-Uni
QCY,,,GB,Coningsby,EU,airport,medium,0,EGXC,Coningsby,Royaume-Uni
BEQ,0.766667,52.35,GB,Honington,EU,airport,medium,0,EGXH,Honington,Royaume-Uni
WTN,-0.516667,53.166668,GB,Waddington,EU,airport,medium,0,EGXW,Waddington,Royaume-Uni
MPN,-58.45,-51.816666,FK,Mount Pleasant,SA,airport,medium,-4,EGYP,Mount Pleasant,Îles Falkland
AMS,4.763385,52.30907,NL,Schiphol,EU,airport,large,1,EHAM,Amsterdam,Pays-Bas
MST,5.768827,50.91562,NL,Maastricht,EU,airport,large,1,EHBK,Maastricht,Pays-Bas
EIN,5.391795,51.457954,NL,Eindhoven,EU,airport,large,1,EHEH,Eindhoven,Pays-Bas
GRQ,6.575556,53.120277,NL,Eelde,EU,airport,medium,1,EHGG,Groningen,Pays-Bas
DHR,4.75,52.95,NL,De Kooy,EU,airport,medium,1,EHKD,De Kooy,Pays-Bas
LWR,5.8,53.25,NL,Leeuwarden,EU,airport,medium,1,EHLW,Leeuwarden,Pays-Bas
RTM,4.433606,51.948948,NL,Rotterdam,EU,airport,medium,1,EHRD,Rotterdam,Pays-Bas
UTC,,,NL,Soesterberg,EU,closed,null,1,EHSB,Soesterberg,Pays-Bas
ENS,6.878333,52.271667,NL,Twenthe,EU,airport,medium,1,EHTW,Enschede,Pays-Bas
LID,,,NL,Valkenburg,EU,closed,null,1,EHVB,Valkenburg,Pays-Bas
WOE,4.335,51.435833,NL,Woensdrecht,EU,airport,medium,1,EHWO,Woensdrecht,Pays-Bas
ORK,-8.48914,51.846645,IE,Cork,EU,airport,large,0,EICK,Liège,Irlande
GWY,-9.033333,53.283333,IE,Galway,EU,airport,medium,0,EICM,Galway,Irlande
DUB,-6.24357,53.42728,IE,Dublin,EU,airport,large,0,EIDW,Dublin,Irlande
NOC,-8.810468,53.914,IE,Ireland West Knock,EU,airport,medium,0,EIKN,Connaught,Irlande
KIR,-9.535666,52.181477,IE,Kerry,EU,airport,medium,0,EIKY,Kerry,Irlande
SNN,-8.92039,52.69248,IE,Shannon,EU,airport,large,0,EINN,Shannon,Irlande
SXL,-8.466667,54.283333,IE,Sligo,EU,airport,medium,0,EISG,Sligo,Irlande
WAT,-7.080082,52.188866,IE,Waterford,EU,airport,medium,0,EIWF,Waterford,Irlande
AAR,10.626351,56.30823,DK,Aarhus,EU,airport,medium,1,EKAH,Aarhus,Danemark
BLL,9.147874,55.747383,DK,Billund,EU,airport,large,1,EKBI,Billund,Danemark
CPH,12.647601,55.62905,DK,Kastrup,EU,airport,large,1,EKCH,Copenhague,Danemark
EBJ,8.549062,55.52143,DK,Esbjerg,EU,airport,medium,1,EKEB,Esbjerg,Danemark
KRP,9.116667,56.3,DK,Karup,EU,airport,medium,1,EKKA,Karup,Danemark
ODE,10.328611,55.47639,DK,Odense,EU,airport,medium,1,EKOD,Odense,Danemark
RKE,12.133333,55.583332,DK,Roskilde,EU,airport,medium,1,EKRK,Copenhague,Danemark
RNN,14.757778,55.065556,DK,Bornholm Ronne,EU,airport,medium,1,EKRN,Ronne,Danemark
SGD,9.790798,54.96476,DK,Sonderborg,EU,airport,medium,1,EKSB,Soenderborg,Danemark
SKS,9.264722,55.221943,DK,Skrydstrup,EU,airport,medium,1,EKSP,Skrydstrup,Danemark
TED,8.703333,57.072224,DK,Thisted,EU,airport,medium,1,EKTS,Thisted,Danemark
FAE,-7.266667,62.066666,FO,Vagar,EU,airport,medium,0,EKVG,Vagar,Îles Féroé
STA,8.355,55.990276,DK,Stauning,EU,airport,medium,1,EKVJ,Stauning,Danemark
AAL,9.872241,57.08655,DK,Aalborg,EU,airport,large,1,EKYT,Aalborg,Danemark
LUX,6.209539,49.63111,LU,Luxembourg,EU,airport,large,1,ELLX,Luxemburg,Luxembourg
AES,6.116605,62.559643,NO,Vigra,EU,airport,medium,1,ENAL,Alesund,Norvège
ANX,16.133326,69.30492,NO,Andenes,EU,airport,medium,1,ENAN,Andoya,Norvège
ALF,23.355808,69.977165,NO,Alta,EU,airport,medium,1,ENAT,Alta,Norvège
BNN,12.215772,65.4617,NO,Bronnoy,EU,airport,medium,1,ENBN,Bronnoysund,Norvège
BOO,14.367839,67.27262,NO,Bodo,EU,airport,large,1,ENBO,Bodo,Norvège
BGO,5.228169,60.289062,NO,Flesland,EU,airport,large,1,ENBR,Bergen,Norvège
BJF,29.666668,70.6,NO,Batsfjord,EU,airport,medium,1,ENBS,Batsfjord,Norvège
KRS,8.073732,58.20255,NO,Kjevik,EU,airport,medium,1,ENCN,Kristiansand,Norvège
BDU,18.54,69.056114,NO,Bardufoss,EU,airport,medium,1,ENDU,Bardufoss,Norvège
EVE,16.679722,68.496666,NO,Evenes,EU,airport,medium,1,ENEV,Harstad / Narvik,Norvège
VDB,9.288056,61.015556,NO,Leirin,EU,airport,medium,1,ENFG,Fagernes,Norvège
FRO,5.024577,61.58643,NO,Floro,EU,airport,medium,1,ENFL,Floro,Norvège
OSL,11.100411,60.19419,NO,Gardermoen,EU,airport,large,1,ENGM,Oslo,Norvège
HAU,5.215903,59.344765,NO,Karmoy,EU,airport,medium,1,ENHD,Haugesund,Norvège
HAA,22.15,70.46667,NO,Hasvik,EU,airport,small,1,ENHK,Hasvik,Norvège
KSU,7.844444,63.114723,NO,Kvernberget,EU,airport,medium,1,ENKB,Kristiansund,Norvège
KKN,29.891184,69.7235,NO,Hoybuktmoen,EU,airport,medium,1,ENKR,Kirkenes,Norvège
FAN,6.625556,58.101665,NO,Lista,EU,airport,small,1,ENLI,Farsund,Norvège
MOL,7.262118,62.747303,NO,Aro,EU,airport,medium,1,ENML,Molde,Norvège
MJF,13.218328,65.78439,NO,Kjaerstad,EU,airport,medium,1,ENMS,Mosjoen,Norvège
LKL,24.973612,70.06778,NO,Banak,EU,airport,medium,1,ENNA,Lakselv,Norvège
NTB,9.215656,59.56487,NO,Notodden,EU,airport,medium,1,ENNO,Notodden,Norvège
OLA,9.616667,63.7,NO,Orland,EU,airport,medium,1,ENOL,Orland,Norvège
RRS,11.345556,62.579166,NO,Roros,EU,airport,medium,1,ENRO,Roros,Norvège
RYG,10.800161,59.37903,NO,Moss,EU,airport,medium,1,ENRY,Rygge,Norvège
LYR,15.8,78.208885,NO,Longyear,EU,airport,medium,1,ENSB,Svalbard,Norvège
SKE,9.5625,59.182777,NO,Geiteryggen,EU,airport,medium,1,ENSN,Skien,Norvège
SRP,5.416667,59.833332,NO,Sorstokken,EU,airport,medium,1,ENSO,Stord,Norvège
SSJ,12.476518,65.959946,NO,Stokka,EU,airport,medium,1,ENST,Sandnessjoen,Norvège
TOS,18.907343,69.67983,NO,Langnes,EU,airport,large,1,ENTC,Tromso,Norvège
TRF,10.251807,59.178085,NO,Torp,EU,airport,medium,1,ENTO,Sandefjord,Norvège
TRD,10.917863,63.454285,NO,Vaernes,EU,airport,large,1,ENVA,Trondheim,Norvège
SVG,5.629197,58.88215,NO,Sola,EU,airport,large,1,ENZV,Stavanger,Norvège
GDN,18.468655,54.380978,PL,Lech Walesa,EU,airport,large,1,EPGD,Gdansk,Pologne
KRK,19.793743,50.075493,PL,Balice,EU,airport,large,1,EPKK,Cracovie,Pologne
KTW,19.07403,50.470833,PL,Pyrzowice,EU,airport,medium,1,EPKT,Katowice,Pologne
POZ,16.828844,52.414326,PL,Lawica,EU,airport,medium,1,EPPO,Poznan,Pologne
RZE,22.03133,50.11525,PL,Jasionka,EU,airport,medium,1,EPRZ,Rzeszow,Pologne
SZZ,14.894611,53.593525,PL,Goleniow,EU,airport,medium,1,EPSC,Szczecin,Pologne
OSP,,,PL,Redzikowo,EU,closed,null,1,EPSK,Slupsk,Pologne
WAW,20.97329,52.170906,PL,Okecie,EU,airport,large,1,EPWA,Varsovie,Pologne
WRO,16.899403,51.10482,PL,Strachowice,EU,airport,medium,1,EPWR,Wroclaw,Pologne
IEG,15.516667,51.933334,PL,Babimost,EU,airport,medium,1,EPZG,Zielona Gora,Pologne
RNB,15.261111,56.25833,SE,Ronneby,EU,airport,medium,1,ESDF,Ronneby,Suède
GOT,12.294878,57.66664,SE,Landvetter,EU,airport,large,1,ESGG,Göteborg,Suède
JKG,14.070497,57.7501,SE,Jonkoping,EU,airport,medium,1,ESGJ,Joenkoeping,Suède
LDK,13.166667,58.5,SE,Lidkoping,EU,airport,medium,1,ESGL,Lidkoping,Suède
GSE,11.864513,57.77775,SE,Save,EU,airport,medium,1,ESGP,Göteborg,Suède
KVB,13.966667,58.45,SE,Skovde,EU,airport,medium,1,ESGR,Skovde,Suède
THN,12.3,58.266666,SE,Trollhattan Vanersborg,EU,airport,medium,1,ESGT,Trollhattan,Suède
KSK,14.55,59.316666,SE,Karlskoga,EU,airport,medium,1,ESKK,Karlskoga,Suède
MXX,14.504529,60.95812,SE,Mora,EU,airport,medium,1,ESKM,Mora,Suède
NYO,16.922867,58.78425,SE,Skavsta,EU,airport,medium,1,ESKN,Stockholm,Suède
KID,14.088889,55.919445,SE,Kristianstad,EU,airport,medium,1,ESMK,Kristianstad,Suède
OSK,16.433332,57.266666,SE,Oskarshamn,EU,airport,medium,1,ESMO,Oskarshamn,Suède
KLR,16.287222,56.685,SE,Kalmar,EU,airport,medium,1,ESMQ,Kalkmar,Suède
MMX,13.363727,55.538757,SE,Sturup,EU,airport,large,1,ESMS,Malmoe,Suède
HAD,12.815005,56.680935,SE,Halmstad,EU,airport,medium,1,ESMT,Halmstad,Suède
VXO,14.732046,56.925095,SE,Kronoberg,EU,airport,medium,1,ESMX,Vaxjo,Suède
EVG,14.35,62.033333,SE,Sveg,EU,airport,medium,1,ESND,Sveg,Suède
GEV,20.816668,67.134445,SE,Gallivare,EU,airport,medium,1,ESNG,Gallivare,Suède
HUV,,,SE,Hudiksvall,EU,closed,null,1,ESNH,Hudiksvall,Suède
KRF,17.772778,63.049442,SE,Kramfors Solleftea,EU,airport,medium,1,ESNK,Kramfors,Suède
LYC,18.70967,64.55071,SE,Lycksele,EU,airport,medium,1,ESNL,Lycksele,Suède
SDL,17.438147,62.52165,SE,Sundsvall Harnosand,EU,airport,medium,1,ESNN,Sundsvall,Suède
OER,18.992073,63.412582,SE,Ornskoldsvik,EU,airport,medium,1,ESNO,Ornskoldsvik,Suède
KRN,20.345833,67.82222,SE,Kiruna,EU,airport,medium,1,ESNQ,Kiruna,Suède
SFT,21.068548,64.62251,SE,Skelleftea,EU,airport,medium,1,ESNS,Skelleftea,Suède
UME,20.28954,63.79333,SE,Umea,EU,airport,medium,1,ESNU,Umea,Suède
VHM,16.65,64.61667,SE,Vilhelmina,EU,airport,medium,1,ESNV,Vilhelmina,Suède
AJR,19.285557,65.59139,SE,Arvidsjaur,EU,airport,medium,1,ESNX,Arvidsjaur,Suède
ORB,15.047543,59.225758,SE,Orebro,EU,airport,medium,1,ESOE,Orebro,Suède
VST,16.630556,59.58917,SE,Vasteras,EU,airport,medium,1,ESOW,Vasteras,Suède
