iata,longitude,latitude,iso,name,continent,type,size,timezone,icao,city,country
THZ,5.263889,14.872778,NE,Tahoua,AF,airport,medium,1,DRRT,Tahoua,Níger
AJY,7.993056,16.964167,NE,Manu Dayak,AF,airport,medium,1,DRZA,Agadez,Níger
ZND,8.983056,13.779444,NE,Zinder,AF,airport,medium,1,DRZR,Zinder,Níger
MIR,10.753155,35.76108,TN,Habib Bourguiba Intl,AF,airport,medium,0,DTMB,Monastir,Túnez
TUN,10.21709,36.847622,TN,Carthage,AF,airport,large,0,DTTA,Túnez,Túnez
GAF,8.816667,34.416668,TN,Gafsa,AF,airport,medium,0,DTTF,Gafsa,Túnez
GAE,9.919377,33.73569,TN,Gabes,AF,airport,medium,0,DTTG,Gabes,Túnez
DJE,10.775145,33.87118,TN,Zarzis,AF,airport,medium,0,DTTJ,Djerba,Túnez
EBM,9.266667,31.716667,TN,El Borma,AF,airport,medium,0,DTTR,El Borma,Túnez
SFA,10.683333,34.716667,TN,Thyna,AF,airport,medium,0,DTTX,Sfax,Túnez
TOE,8.133333,33.916668,TN,Nefta,AF,airport,medium,0,DTTZ,Tozeur,Túnez
LRL,1.133333,9.833333,TG,Niamtougou International,AF,airport,medium,1,DXNG,Niatougou,Togo
LFW,1.250347,6.167103,TG,Gnassingbe Eyadema Intl,AF,airport,medium,1,DXXX,Lome,Togo
ANR,4.450672,51.18916,BE,Deurne,EU,airport,medium,1,EBAW,Amberes,Bélgica
BRU,4.483602,50.89717,BE,Brussels Natl,EU,airport,large,1,EBBR,Bruselas,Bélgica
CRL,4.451703,50.456696,BE,Brussels South,EU,airport,medium,1,EBCI,Charleroi,Bélgica
LGG,5.460149,50.643333,BE,Liege,EU,airport,large,1,EBLG,Feudal,Bélgica
OST,2.863611,51.199722,BE,Oostende,EU,airport,medium,1,EBOS,Ostende,Bélgica
BBJ,6.516667,49.966667,DE,Bautzen,EU,airport,small,1,EDAB,Bautzen,Alemania
AOC,12.45,50.983334,DE,Altenburg Nobitz,EU,airport,medium,1,EDAC,Altenburg,Alemania
BBH,12.711667,54.33972,DE,Barth,EU,airport,small,1,EDBH,Barth,Alemania
SXF,13.521388,52.370277,DE,Schonefeld,EU,airport,large,1,EDDB,Berlín,Alemania
DRS,13.766082,51.124332,DE,Dresden,EU,airport,large,1,EDDC,Dresde,Alemania
ERF,10.961163,50.974915,DE,Erfurt,EU,airport,medium,1,EDDE,Erfurt,Alemania
FRA,8.570773,50.050735,DE,Frankfurt Main,EU,airport,large,1,EDDF,Frankfurt,Alemania
FMO,7.694928,52.130054,DE,Munster Osnabruck,EU,airport,large,1,EDDG,Munster,Alemania
HAM,10.006414,53.63128,DE,Hamburg,EU,airport,large,1,EDDH,Hamburgo,Alemania
THF,13.403944,52.473025,DE,Tempelhof,EU,closed,null,1,EDDI,Berlín,Alemania
CGN,7.122224,50.878365,DE,Koln Bonn,EU,airport,large,1,EDDK,Colonia,Alemania
DUS,6.76558,51.278328,DE,Dusseldorf,EU,airport,large,1,EDDL,Duesseldorf,Alemania
MUC,11.790143,48.353004,DE,Franz Josef Strauss,EU,airport,large,1,EDDM,Munich,Alemania
NUE,11.077062,49.494167,DE,Nurnberg,EU,airport,large,1,EDDN,Nuernberg,Alemania
LEJ,12.221202,51.42026,DE,Leipzig Halle,EU,airport,large,1,EDDP,Leipzig,Alemania
SCN,7.112705,49.22009,DE,Saarbrucken,EU,airport,medium,1,EDDR,Saarbruecken,Alemania
STR,9.193624,48.69073,DE,Stuttgart,EU,airport,large,1,EDDS,Stuttgart,Alemania
TXL,13.291722,52.553944,DE,Tegel,EU,airport,large,1,EDDT,Berlín,Alemania
HAJ,9.694766,52.459255,DE,Hannover,EU,airport,large,1,EDDV,Hannover,Alemania
BRE,8.785352,53.05297,DE,Neuenland,EU,airport,large,1,EDDW,Bremen,Alemania
HHN,7.264167,49.948334,DE,Frankfurt Hahn,EU,airport,medium,1,EDFH,Hahn,Alemania
MHG,8.521081,49.476578,DE,Mannheim City,EU,airport,medium,1,EDFM,Mannheim,Alemania
XFW,9.83738,53.53596,DE,Hamburg Finkenwerder,EU,airport,medium,1,EDHI,Hamburgo,Alemania
KEL,10.143333,54.380833,DE,Kiel Holtenau,EU,airport,medium,1,EDHK,Kiel,Alemania
LBC,10.701162,53.80527,DE,Lubeck Blankensee,EU,airport,medium,1,EDHL,Luebeck,Alemania
ESS,6.941667,51.40389,DE,Essen Mulheim,EU,airport,small,1,EDLE,Essen,Alemania
MGL,6.544444,51.35278,DE,Monchengladbach,EU,airport,medium,1,EDLN,Moenchengladbach,Alemania
PAD,8.619832,51.610332,DE,Paderborn Lippstadt,EU,airport,medium,1,EDLP,Paderborn,Alemania
DTM,7.613139,51.514828,DE,Dortmund,EU,airport,large,1,EDLW,Dortmund,Alemania
AGB,10.931667,48.425278,DE,Augsburg,EU,airport,medium,1,EDMA,Augsburg,Alemania
OBF,11.283333,48.083332,DE,Oberpfaffenhofen,EU,airport,medium,1,EDMO,Oberpfaffenhofen,Alemania
FDH,9.523482,47.672775,DE,Friedrichshafen,EU,airport,medium,1,EDNY,Friedrichshafen,Alemania
SZW,11.790721,53.42529,DE,Schwerin Parchim,EU,airport,medium,1,EDOP,Parchim,Alemania
ZSN,11.818333,52.627778,CA,Stendal Borstel,NA,airport,medium,1,EDOV,Stendal,Alemania
BYU,11.64,49.985558,DE,Bayreuth,EU,airport,medium,1,EDQD,Bayreuth,Alemania
HOQ,11.862222,50.289165,DE,Hof Plauen,EU,airport,medium,1,EDQM,Hof,Alemania
ZQL,8.522223,47.973331,DE,Donaueschingen Villingen,EU,airport,medium,1,EDTD,Donaueschingen,Alemania
BWE,10.533333,52.266666,DE,Braunschweig Wolfsburg,EU,airport,medium,1,EDVE,Braunschweig,Alemania
KSF,9.376578,51.40568,DE,Kassel Calden,EU,airport,medium,1,EDVK,Kassel,Alemania
BRV,8.916667,53.75,DE,Bremerhaven,EU,airport,small,1,EDWB,Bremerhaven,Alemania
EME,7.2,53.36667,DE,Emden,EU,airport,small,1,EDWE,Emden,Alemania
WVN,8.116667,53.533333,DE,Wilhelmshaven Mariensiel,EU,airport,small,1,EDWI,Wilhelmshaven,Alemania
BMK,6.7,53.6,DE,Borkum,EU,airport,small,1,EDWR,Borkum,Alemania
NRD,7.166667,53.833332,DE,Norderney,EU,airport,small,1,EDWY,Norderney,Alemania
FLF,9.383333,54.77222,DE,Flensburg Schaferhaus,EU,airport,small,1,EDXF,Flensburg,Alemania
GWT,8.343056,54.91528,DE,Westerland Sylt,EU,airport,medium,1,EDXW,Westerland,Alemania
KDL,22.8,58.983334,EE,Kardla,EU,airport,medium,2,EEKA,Kardla,Estonia
URE,22.5,58.216667,EE,Kuressaare,EU,airport,medium,2,EEKE,Kuressaare,Estonia
EPU,24.472778,58.418888,EE,Parnu,EU,airport,medium,2,EEPU,Parnu,Estonia
TLL,24.798702,59.416622,EE,Tallinn,EU,airport,large,2,EETN,Tallinn-ulemiste Internacional,Estonia
TAY,26.733334,58.333332,EE,Tartu,EU,airport,medium,2,EETU,Tartu,Estonia
ENF,23.42208,68.36018,FI,Enontekio,EU,airport,medium,2,EFET,Enontekio,Finlandia
KEV,24.75,61.583332,FI,Halli,EU,airport,medium,2,EFHA,Halli,Finlandia
HEM,25.05,60.25,FI,Helsinki Malmi,EU,airport,medium,2,EFHF,Helsinki,Finlandia
HEL,24.96645,60.31795,FI,Helsinki Vantaa,EU,airport,large,2,EFHK,Helsinki,Finlandia
HYV,24.884443,60.654167,FI,Hyvinkaa,EU,airport,medium,2,EFHV,Hyvinkaa,Finlandia
IVL,27.415556,68.611115,FI,Ivalo,EU,airport,medium,2,EFIV,Ivalo,Finlandia
JOE,29.61354,62.656788,FI,Joensuu,EU,airport,medium,2,EFJO,Joensuu,Finlandia
JYV,25.68143,62.40362,FI,Jyvaskyla,EU,airport,medium,2,EFJY,Jyvaskyla,Finlandia
KAU,23.083332,63.1,FI,Kauhava,EU,airport,medium,2,EFKA,Kauhava,Finlandia
KEM,24.57677,65.78006,FI,Kemi Tornio,EU,airport,medium,1,EFKE,Kemi,Finlandia
KAJ,27.688889,64.27778,FI,Kajaani,EU,airport,medium,2,EFKI,Kajaani,Finlandia
KOK,23.133068,63.718838,FI,Kruunupyy,EU,airport,medium,2,EFKK,Kruunupyy,Finlandia
KAO,29.233889,65.99028,FI,Kuusamo,EU,airport,medium,2,EFKS,Kuusamo,Finlandia
KTT,24.859028,67.695946,FI,Kittila,EU,airport,medium,2,EFKT,Kittila,Finlandia
KUO,27.788696,63.008907,FI,Kuopio,EU,airport,medium,2,EFKU,Kuopio,Finlandia
LPP,28.156668,61.046112,FI,Lappeenranta,EU,airport,medium,2,EFLP,Lappeenranta,Finlandia
MHQ,19.896667,60.123333,FI,Mariehamn,EU,airport,medium,2,EFMA,Mariehamn,Finlandia
MIK,27.213057,61.683887,FI,Mikkeli,EU,airport,medium,2,EFMI,Mikkeli,Finlandia
OUL,25.375425,64.93012,FI,Oulu,EU,airport,medium,2,EFOU,Oulu,Finlandia
POR,21.791382,61.46866,FI,Pori,EU,airport,medium,2,EFPO,Pori,Finlandia
RVN,25.829609,66.559044,FI,Rovaniemi,EU,airport,medium,2,EFRO,Rovaniemi,Finlandia
SVL,28.95,61.95,FI,Savonlinna,EU,airport,medium,2,EFSA,Savonlinna,Finlandia
SOT,26.616667,67.38333,FI,Sodankyla,EU,airport,medium,2,EFSO,Sodankyla,Finlandia
TMP,23.617563,61.42045,FI,Tampere Pirkkala,EU,airport,medium,2,EFTP,Tampere,Finlandia
TKU,22.28098,60.512794,FI,Turku,EU,airport,medium,2,EFTU,Turku,Finlandia
VAA,21.760122,63.04355,FI,Vaasa,EU,airport,medium,2,EFVA,Vaasa,Finlandia
VRK,27.933332,62.3,FI,Varkaus,EU,airport,medium,2,EFVR,Varkaus,Finlandia
BFS,-6.217616,54.662395,GB,Belfast Intl,EU,airport,large,0,EGAA,Belfast,Reino Unido
ENK,-7.633333,54.35,GB,St Angelo,EU,airport,medium,0,EGAB,Enniskillen,Reino Unido
BHD,-5.870215,54.61452,GB,Belfast City,EU,airport,large,0,EGAC,Belfast,Reino Unido
LDY,-7.156924,55.040985,GB,City of Derry,EU,airport,medium,0,EGAE,Londonderry,Reino Unido
BHX,-1.733256,52.45252,GB,Birmingham,EU,airport,large,0,EGBB,Birmingham,Reino Unido
CVT,-1.478611,52.369167,GB,Coventry,EU,airport,medium,0,EGBE,Coventry,Reino Unido
GLO,-2.233333,51.88333,GB,Gloucestershire,EU,airport,medium,0,EGBJ,Golouchestershire,Reino Unido
MAN,-2.273354,53.362907,GB,Manchester,EU,airport,large,0,EGCC,Manchester,Reino Unido
NQY,-4.997922,50.43745,GB,St Mawgan,EU,airport,medium,0,EGDG,Newquai,Reino Unido
LYE,-1.966667,51.516666,GB,Lyneham,EU,airport,medium,0,EGDL,Lyneham,Reino Unido
YEO,-2.55,51.016666,GB,Yeovilton,EU,airport,medium,0,EGDY,Yeovilton,Reino Unido
CWL,-3.339075,51.39877,GB,Cardiff,EU,airport,large,0,EGFF,Cardiff,Reino Unido
SWS,-3.95,51.63333,GB,Swansea,EU,airport,medium,0,EGFH,Swansea,Reino Unido
BRS,-2.710659,51.386757,GB,Bristol,EU,airport,large,0,EGGD,Bristol,Reino Unido
LPL,-2.854905,53.337616,GB,Liverpool,EU,airport,large,0,EGGP,Liverpool,Reino Unido
LTN,-0.376232,51.87977,GB,Luton,EU,airport,large,0,EGGW,Londres,Reino Unido
PLH,-4.110009,50.422337,GB,Plymouth,EU,airport,medium,0,EGHD,Plymouth,Reino Unido
BOH,-1.832476,50.77827,GB,Bournemouth,EU,airport,large,0,EGHH,Bournemouth,Reino Unido
SOU,-1.361318,50.950726,GB,Southampton,EU,airport,large,0,EGHI,Southampton,Reino Unido
QLA,-1.157375,51.21111,GB,Lasham,EU,airport,medium,0,EGHL,Lasham,Reino Unido
ACI,-2.215369,49.709347,GG,Alderney,EU,airport,medium,0,EGJA,Alderney,Guernsey
GCI,-2.595044,49.432755,GG,Guernsey,EU,airport,medium,0,EGJB,Guernsey,Guernsey
JER,-2.194344,49.205296,JE,Jersey,EU,airport,medium,0,EGJJ,Jersey,Jersey
ESH,-0.3,50.833332,GB,Shoreham,EU,airport,medium,0,EGKA,Shoreham de Mar,Reino Unido
BQH,0.033333,51.333332,GB,Biggin Hill,EU,airport,medium,0,EGKB,Biggin Hill,Reino Unido
LGW,-0.161863,51.156807,GB,Gatwick,EU,airport,large,0,EGKK,Londres,Reino Unido
LCY,0.05,51.5,GB,City,EU,airport,large,0,EGLC,Londres,Reino Unido
FAB,-0.766667,51.283333,GB,Farnborough,EU,airport,medium,0,EGLF,Farnborough,Reino Unido
BBS,-0.85,51.333332,GB,Blackbushe,EU,airport,medium,0,EGLK,Blackbushe,Reino Unido
LHR,-0.453566,51.469604,GB,Heathrow,EU,airport,large,0,EGLL,Londres,Reino Unido
SEN,0.701389,51.572777,GB,Southend,EU,airport,medium,0,EGMC,Southend,Reino Unido
LYX,0.938414,50.955334,GB,Lydd,EU,airport,medium,0,EGMD,Lydd,Reino Unido
MSE,1.35,51.35,GB,Manston,EU,airport,medium,0,EGMH,Manston,Reino Unido
CAX,-2.809444,54.93667,GB,Carlisle,EU,airport,medium,0,EGNC,Carlisle,Reino Unido
BLK,-3.041985,53.778385,GB,Blackpool,EU,airport,medium,0,EGNH,Blackpool,Reino Unido
HUY,-0.34851,53.583378,GB,Humberside,EU,airport,medium,0,EGNJ,Humberside,Reino Unido
BWF,-3.233333,54.11667,GB,Walney Island,EU,airport,medium,0,EGNL,Barrow Island,Reino Unido
LBA,-1.659985,53.86934,GB,Leeds Bradford,EU,airport,large,0,EGNM,Leeds,Reino Unido
CEG,-2.970718,53.178604,GB,Hawarden,EU,airport,medium,0,EGNR,Hawarden,Reino Unido
IOM,-4.63473,54.08677,IM,Isle Of Man,EU,airport,medium,0,EGNS,Isle Of Man,Isla de Man
NCL,-1.710629,55.037064,GB,Newcastle,EU,airport,large,0,EGNT,Newcastle,Reino Unido
MME,-1.434013,54.512226,GB,Durham Tees Valley Airport,EU,airport,medium,0,EGNV,Teesside,Reino Unido
EMA,-1.330595,52.82587,GB,Nottingham East Midlands,EU,airport,large,0,EGNX,East Midlands,Reino Unido
KOI,-2.900556,58.958057,GB,Kirkwall,EU,airport,medium,0,EGPA,Kirkwall,Reino Unido
LSI,-1.287111,59.877888,GB,Sumburgh,EU,airport,medium,0,EGPB,Sumburgh,Reino Unido
WIC,-3.086667,58.456944,GB,Wick,EU,airport,medium,0,EGPC,Mecha,Reino Unido
ABZ,-2.204186,57.200253,GB,Dyce,EU,airport,large,0,EGPD,Aberdeen,Reino Unido
INV,-4.063738,57.539345,GB,Inverness,EU,airport,medium,0,EGPE,Inverness,Reino Unido
GLA,-4.431782,55.864212,GB,Glasgow,EU,airport,large,0,EGPF,Glasgow,Reino Unido
EDI,-3.364177,55.948143,GB,Edinburgh,EU,airport,large,0,EGPH,Edimburgo,Reino Unido
ILY,-6.254167,55.681946,GB,Islay,EU,airport,medium,0,EGPI,Islay,Reino Unido
PIK,-4.611286,55.50843,GB,Prestwick,EU,airport,medium,0,EGPK,Prestwick,Reino Unido
BEB,-7.376028,57.473415,GB,Benbecula,EU,airport,medium,0,EGPL,Benbecula,Reino Unido
DND,-3.014531,56.45409,GB,Dundee,EU,airport,medium,0,EGPN,Dundee,Reino Unido
SYY,-6.321995,58.213627,GB,Stornoway,EU,airport,medium,0,EGPO,Stornoway,Reino Unido
TRE,-6.871389,56.500557,GB,Tiree,EU,airport,medium,0,EGPU,Tiree,Reino Unido
ADX,-2.866667,56.36667,GB,Leuchars,EU,airport,medium,0,EGQL,Leuchars,Reino Unido
LMO,-3.333333,57.716667,GB,Lossiemouth,EU,airport,medium,0,EGQS,Lossiemouth,Reino Unido
CBG,0.177738,52.208042,GB,Cambridge,EU,airport,medium,0,EGSC,Cambridge,Reino Unido
NWI,1.276782,52.669533,GB,Norwich,EU,airport,medium,0,EGSH,Norwich,Reino Unido
STN,0.262703,51.889267,GB,Stansted,EU,airport,large,0,EGSS,Londres,Reino Unido
EXT,-3.410968,50.73111,GB,Exeter,EU,airport,large,0,EGTE,Exeter,Reino Unido
FZO,-2.583333,51.516666,GB,Bristol Filton,EU,airport,medium,0,EGTG,Bristol,Reino Unido
OXF,-1.32,51.836945,GB,Kidlington,EU,airport,medium,0,EGTK,Oxford,Reino Unido
MHZ,0.483333,52.36667,GB,Mildenhall,EU,airport,large,0,EGUN,Mildenhall,Reino Unido
FFD,-1.783333,51.733334,GB,Fairford,EU,airport,large,0,EGVA,Pozuelo de Alarcón,Reino Unido
BZZ,-1.587093,51.75,GB,Brize Norton,EU,airport,large,0,EGVN,Brize Norton,Reino Unido
ODH,-0.95,51.25,GB,Odiham,EU,airport,medium,0,EGVO,Odiham,Reino Unido
NHT,-0.366667,51.533333,GB,Northolt,EU,airport,medium,0,EGWU,Northolt,Reino Unido
QCY,-0.166014,53.093014,GB,Coningsby,EU,airport,medium,0,EGXC,Coningsby,Reino Unido
BEQ,0.766667,52.35,GB,Honington,EU,airport,medium,0,EGXH,Honington,Reino Unido
WTN,-0.516667,53.166668,GB,Waddington,EU,airport,medium,0,EGXW,Waddington,Reino Unido
MPN,-58.45,-51.816666,FK,Mount Pleasant,SA,airport,medium,-4,EGYP,Mount Pleasant,Islas Malvinas
AMS,4.763385,52.30907,NL,Schiphol,EU,airport,large,1,EHAM,Amsterdam,Países Bajos
MST,5.768827,50.91562,NL,Maastricht,EU,airport,large,1,EHBK,Maastricht,Países Bajos
EIN,5.391795,51.457954,NL,Eindhoven,EU,airport,large,1,EHEH,Eindhoven,Países Bajos
GRQ,6.575556,53.120277,NL,Eelde,EU,airport,medium,1,EHGG,Groningen,Países Bajos
DHR,4.75,52.95,NL,De Kooy,EU,airport,medium,1,EHKD,De Kooy,Países Bajos
LWR,5.8,53.25,NL,Leeuwarden,EU,airport,medium,1,EHLW,Leeuwarden,Países Bajos
RTM,4.433606,51.948948,NL,Rotterdam,EU,airport,medium,1,EHRD,Rotterdam,Países Bajos
UTC,5.27619,52.1273,NL,Soesterberg,EU,closed,null,1,EHSB,Soesterberg,Países Bajos
ENS,6.878333,52.271667,NL,Twenthe,EU,airport,medium,1,EHTW,Enschede,Países Bajos
LID,4.417944,52.166139,NL,Valkenburg,EU,closed,null,1,EHVB,Valkenburg,Países Bajos
WOE,4.335,51.435833,NL,Woensdrecht,EU,airport,medium,1,EHWO,Woensdrecht,Países Bajos
ORK,-8.48914,51.846645,IE,Cork,EU,airport,large,0,EICK,Corcho,Irlanda
GWY,-9.033333,53.283333,IE,Galway,EU,airport,medium,0,EICM,Galway,Irlanda
DUB,-6.24357,53.42728,IE,Dublin,EU,airport,large,0,EIDW,Dublín,Irlanda
NOC,-8.810468,53.914,IE,Ireland West Knock,EU,airport,medium,0,EIKN,Connaught,Irlanda
KIR,-9.535666,52.181477,IE,Kerry,EU,airport,medium,0,EIKY,Kerry,Irlanda
SNN,-8.92039,52.69248,IE,Shannon,EU,airport,large,0,EINN,Shannon,Irlanda
SXL,-8.466667,54.283333,IE,Sligo,EU,airport,medium,0,EISG,Sligo,Irlanda
WAT,-7.080082,52.188866,IE,Waterford,EU,airport,medium,0,EIWF,Waterford,Irlanda
AAR,10.626351,56.30823,DK,Aarhus,EU,airport,medium,1,EKAH,Aarhus,Dinamarca
BLL,9.147874,55.747383,DK,Billund,EU,airport,large,1,EKBI,Billund,Dinamarca
CPH,12.647601,55.62905,DK,Kastrup,EU,airport,large,1,EKCH,Copenhague,Dinamarca
EBJ,8.549062,55.52143,DK,Esbjerg,EU,airport,medium,1,EKEB,Esbjerg,Dinamarca
KRP,9.116667,56.3,DK,Karup,EU,airport,medium,1,EKKA,Karup,Dinamarca
ODE,10.328611,55.47639,DK,Odense,EU,airport,medium,1,EKOD,Odense,Dinamarca
RKE,12.133333,55.583332,DK,Roskilde,EU,airport,medium,1,EKRK,Copenhague,Dinamarca
RNN,14.757778,55.065556,DK,Bornholm Ronne,EU,airport,medium,1,EKRN,Ronne,Dinamarca
SGD,9.790798,54.96476,DK,Sonderborg,EU,airport,medium,1,EKSB,Soenderborg,Dinamarca
SKS,9.264722,55.221943,DK,Skrydstrup,EU,airport,medium,1,EKSP,Skrydstrup,Dinamarca
TED,8.703333,57.072224,DK,Thisted,EU,airport,medium,1,EKTS,Thisted,Dinamarca
FAE,-7.266667,62.066666,FO,Vagar,EU,airport,medium,0,EKVG,Vagar,Islas Feroe
STA,8.355,55.990276,DK,Stauning,EU,airport,medium,1,EKVJ,Stauning,Dinamarca
AAL,9.872241,57.08655,DK,Aalborg,EU,airport,large,1,EKYT,Aalborg,Dinamarca
LUX,6.209539,49.63111,LU,Luxembourg,EU,airport,large,1,ELLX,Luxemburgo,Luxemburgo
AES,6.116605,62.559643,NO,Vigra,EU,airport,medium,1,ENAL,Alesund,Noruega
ANX,16.133326,69.30492,NO,Andenes,EU,airport,medium,1,ENAN,Andoya,Noruega
ALF,23.355808,69.977165,NO,Alta,EU,airport,medium,1,ENAT,Alta,Noruega
BNN,12.215772,65.4617,NO,Bronnoy,EU,airport,medium,1,ENBN,Bronnoysund,Noruega
BOO,14.367839,67.27262,NO,Bodo,EU,airport,large,1,ENBO,Bodo,Noruega
BGO,5.228169,60.289062,NO,Flesland,EU,airport,large,1,ENBR,Bergen,Noruega
BJF,29.666668,70.6,NO,Batsfjord,EU,airport,medium,1,ENBS,Batsfjord,Noruega
KRS,8.073732,58.20255,NO,Kjevik,EU,airport,medium,1,ENCN,Kristiansand,Noruega
BDU,18.54,69.056114,NO,Bardufoss,EU,airport,medium,1,ENDU,Bardufoss,Noruega
EVE,16.679722,68.496666,NO,Evenes,EU,airport,medium,1,ENEV,Harstad / Narvik,Noruega
VDB,9.288056,61.015556,NO,Leirin,EU,airport,medium,1,ENFG,Fagernes,Noruega
FRO,5.024577,61.58643,NO,Floro,EU,airport,medium,1,ENFL,Floro,Noruega
OSL,11.100411,60.19419,NO,Gardermoen,EU,airport,large,1,ENGM,Oslo,Noruega
HAU,5.215903,59.344765,NO,Karmoy,EU,airport,medium,1,ENHD,Haugesund,Noruega
HAA,22.15,70.46667,NO,Hasvik,EU,airport,small,1,ENHK,Hasvik,Noruega
KSU,7.844444,63.114723,NO,Kvernberget,EU,airport,medium,1,ENKB,Kristiansund,Noruega
KKN,29.891184,69.7235,NO,Hoybuktmoen,EU,airport,medium,1,ENKR,Kirkenes,Noruega
FAN,6.625556,58.101665,NO,Lista,EU,airport,small,1,ENLI,Farsund,Noruega
MOL,7.262118,62.747303,NO,Aro,EU,airport,medium,1,ENML,Molde,Noruega
MJF,13.218328,65.78439,NO,Kjaerstad,EU,airport,medium,1,ENMS,Mosjoen,Noruega
LKL,24.973612,70.06778,NO,Banak,EU,airport,medium,1,ENNA,Lakselv,Noruega
NTB,9.215656,59.56487,NO,Notodden,EU,airport,medium,1,ENNO,Notodden,Noruega
OLA,9.616667,63.7,NO,Orland,EU,airport,medium,1,ENOL,Orland,Noruega
RRS,11.345556,62.579166,NO,Roros,EU,airport,medium,1,ENRO,Roros,Noruega
RYG,10.800161,59.37903,NO,Moss,EU,airport,medium,1,ENRY,Rygge,Noruega
LYR,15.8,78.208885,NO,Longyear,EU,airport,medium,1,ENSB,Svalbard,Noruega
SKE,9.5625,59.182777,NO,Geiteryggen,EU,airport,medium,1,ENSN,Skien,Noruega
SRP,5.416667,59.833332,NO,Sorstokken,EU,airport,medium,1,ENSO,Stord,Noruega
SSJ,12.476518,65.959946,NO,Stokka,EU,airport,medium,1,ENST,Sandnessjoen,Noruega
TOS,18.907343,69.67983,NO,Langnes,EU,airport,large,1,ENTC,Tromso,Noruega
TRF,10.251807,59.178085,NO,Torp,EU,airport,medium,1,ENTO,Sandefjord,Noruega
TRD,10.917863,63.454285,NO,Vaernes,EU,airport,large,1,ENVA,Trondheim,Noruega
SVG,5.629197,58.88215,NO,Sola,EU,airport,large,1,ENZV,Stavanger,Noruega
GDN,18.468655,54.380978,PL,Lech Walesa,EU,airport,large,1,EPGD,Gdansk,Polonia
KRK,19.793743,50.075493,PL,Balice,EU,airport,large,1,EPKK,Cracovia,Polonia
KTW,19.07403,50.470833,PL,Pyrzowice,EU,airport,medium,1,EPKT,Katowice,Polonia
POZ,16.828844,52.414326,PL,Lawica,EU,airport,medium,1,EPPO,Poznan,Polonia
RZE,22.03133,50.11525,PL,Jasionka,EU,airport,medium,1,EPRZ,Rzeszow,Polonia
SZZ,14.894611,53.593525,PL,Goleniow,EU,airport,medium,1,EPSC,Szczecin,Polonia
OSP,17.1075,54.478889,PL,Redzikowo,EU,closed,null,1,EPSK,Slupsk,Polonia
WAW,20.97329,52.170906,PL,Okecie,EU,airport,large,1,EPWA,Varsovia,Polonia
WRO,16.899403,51.10482,PL,Strachowice,EU,airport,medium,1,EPWR,Wroclaw,Polonia
IEG,15.516667,51.933334,PL,Babimost,EU,airport,medium,1,EPZG,Zielona Gora,Polonia
RNB,15.261111,56.25833,SE,Ronneby,EU,airport,medium,1,ESDF,Ronneby,Suecia
GOT,12.294878,57.66664,SE,Landvetter,EU,airport,large,1,ESGG,Gothenborg,Suecia
JKG,14.070497,57.7501,SE,Jonkoping,EU,airport,medium,1,ESGJ,Joenkoeping,Suecia
LDK,13.166667,58.5,SE,Lidkoping,EU,airport,medium,1,ESGL,Lidkoping,Suecia
GSE,11.864513,57.77775,SE,Save,EU,airport,medium,1,ESGP,Gothenborg,Suecia
KVB,13.966667,58.45,SE,Skovde,EU,airport,medium,1,ESGR,Skövde,Suecia
THN,12.3,58.266666,SE,Trollhattan Vanersborg,EU,airport,medium,1,ESGT,Trollhattan,Suecia
KSK,14.55,59.316666,SE,Karlskoga,EU,airport,medium,1,ESKK,Karlskoga,Suecia
MXX,14.504529,60.95812,SE,Mora,EU,airport,medium,1,ESKM,Mora,Suecia
NYO,16.922867,58.78425,SE,Skavsta,EU,airport,medium,1,ESKN,Estocolmo,Suecia
KID,14.088889,55.919445,SE,Kristianstad,EU,airport,medium,1,ESMK,Kristianstad,Suecia
OSK,16.433332,57.266666,SE,Oskarshamn,EU,airport,medium,1,ESMO,Oskarshamn,Suecia
KLR,16.287222,56.685,SE,Kalmar,EU,airport,medium,1,ESMQ,Kalkmar,Suecia
MMX,13.363727,55.538757,SE,Sturup,EU,airport,large,1,ESMS,Malmoe,Suecia
HAD,12.815005,56.680935,SE,Halmstad,EU,airport,medium,1,ESMT,Halmstad,Suecia
VXO,14.732046,56.925095,SE,Kronoberg,EU,airport,medium,1,ESMX,Växjö,Suecia
EVG,14.35,62.033333,SE,Sveg,EU,airport,medium,1,ESND,Sveg,Suecia
GEV,20.816668,67.134445,SE,Gallivare,EU,airport,medium,1,ESNG,Gallivare,Suecia
HUV,17.080719,61.768092,SE,Hudiksvall,EU,closed,null,1,ESNH,Hudiksvall,Suecia
KRF,17.772778,63.049442,SE,Kramfors Solleftea,EU,airport,medium,1,ESNK,Kramfors,Suecia
LYC,18.70967,64.55071,SE,Lycksele,EU,airport,medium,1,ESNL,Lycksele,Suecia
SDL,17.438147,62.52165,SE,Sundsvall Harnosand,EU,airport,medium,1,ESNN,Sundsvall,Suecia
OER,18.992073,63.412582,SE,Ornskoldsvik,EU,airport,medium,1,ESNO,Ornskoldsvik,Suecia
KRN,20.345833,67.82222,SE,Kiruna,EU,airport,medium,1,ESNQ,Kiruna,Suecia
SFT,21.068548,64.62251,SE,Skelleftea,EU,airport,medium,1,ESNS,Skelleftea,Suecia
UME,20.28954,63.79333,SE,Umea,EU,airport,medium,1,ESNU,Umea,Suecia
